No,UHH
148,62.38950357
149,62.73823845
150,62.40693386
151,62.77279216
152,62.48952496
153,62.83825984
154,62.50514613
155,63.27197019
156,62.55879982
157,63.27697667
158,62.56361036
159,61.35390822
160,62.93766929
161,61.09053526
162,62.56822732
163,63.28640417
164,62.94633204
165,62.57689007
166,63.29506692
167,62.98198041
168,62.98215651
169,62.61271454
170,62.65153226
171,62.61269956
172,62.83301913
173,63.18175401
174,60.5870668
175,60.35512158
176,60.17899408
177,60.54972381
178,60.59432462
179,60.89845869
180,60.55056893
181,60.18112696
182,60.55267365
183,60.55393806
184,60.18449609
185,60.55534704
186,60.55690297
187,59.26243508
188,60.90563785
189,60.55860825
190,60.56046526
191,60.90920014
192,60.56247638
193,60.91382556
194,60.19303441
195,60.91121126
196,60.564644
197,57.52281529
198,60.56945822
199,60.9181931
200,64.32475723
201,60.57210956
202,60.92084444
203,61.23565017
204,60.57492688
205,60.58790305
206,60.59158558
207,60.22214361
208,60.59544819
209,60.22600623
210,60.94418307
211,60.42614144
212,61.34149107
213,61.02223919
214,60.65279722
215,61.37097407
216,61.03741001
217,61.06862077
218,60.71522291
219,61.10100423
220,58.51566276
221,60.38021308
222,60.73156226
223,61.44973911
224,54.35019017
225,54.39515707
226,54.78897486
227,54.41953289
228,54.20977804
229,54.40756341
230,57.96562809
231,57.35288508
232,56.98344311
233,57.26568177
234,57.16059617
235,57.14185701
236,69.14142505
237,68.64297481
238,68.842116
239,68.54330208
240,68.04535121
241,68.09604657
242,60.4046065
243,58.34949484
244,59.06767168
245,64.92122476
246,65.14286182
247,64.54087922
248,64.41473258
249,59.36878766
250,54.75481598
251,54.59043509
252,54.46673295
253,55.16516542
254,55.09201156
255,55.71981706
256,58.89460419
257,56.76020253
258,58.92034987
259,59.26908475
260,59.04427421
261,59.44034069
262,59.16021066
263,59.93896135
264,61.57391541
265,61.91370865
266,61.56009844
267,61.53170943
268,61.88044431
269,60.66682762
270,61.0155625
271,61.88781381
272,61.83453995
273,60.50094611
274,61.46509798
275,60.11501418
276,62.18327482
277,62.12934321
278,61.30137003
279,59.69986283
280,59.33042086
281,60.04859771
282,59.66487626
283,59.29543429
284,60.01361114
285,59.22524625
286,60.39636378
287,59.78917023
288,59.67947441
289,57.6647858
290,57.58625561
291,51.31851417
292,51.37775725
293,51.49613937
294,51.55527465
295,51.90400953
296,51.73243459
297,51.8503173
298,55.53349946
299,54.85591129
300,55.57408814
301,55.62643147
302,55.73060881
303,57.85966311
304,57.95085664
305,57.58141467
306,58.08586883
307,58.13039091
308,64.25370968
309,64.61427982
310,64.32774609
311,64.67648097
312,64.68536572
313,64.70185179
314,64.72450966
315,64.75458274
316,63.74405551
317,64.46223236
318,64.09598418
319,21.8404131
320,108.873551
321,108.9314964
322,43.20843675
323,57.75404426
324,56.57231386
325,56.00589218
326,55.45540523
327,54.06671893
328,54.40117158
329,54.03172961
330,52.02615155
331,51.17508922
332,50.80564725
333,47.82000357
334,50.49863955
335,51.11091235
336,50.74147039
337,51.47994674
338,51.11050477
339,51.66665238
340,51.60400776
341,58.4009005
342,58.56924643
343,58.91798131
344,58.65147357
345,50.31352684
346,50.80527119
347,50.23255049
348,51.45457023
349,51.77324907
350,50.47878118
351,51.67073468
352,51.61900774
353,51.24956577
354,48.278759
355,47.81136988
356,51.69160027
357,51.55123197
358,51.51749831
359,49.92332189
360,50.45729069
361,50.49963715
362,50.26755692
363,49.99204647
364,53.4344482
365,53.12762954
366,53.56002156
367,53.62329302
368,53.9720279
369,49.62495471
370,49.34626264
371,51.02344484
372,49.97671567
373,53.8842535
374,50.37238743
375,50.43004031
376,50.11786423
377,50.54418063
378,50.23121721
379,50.71241104
380,50.76767562
381,51.22569538
382,53.21140302
383,53.23406245
384,52.70304506
385,52.91001224
386,53.25874712
387,56.24443054
388,48.89177242
389,43.94004461
390,52.36631521
391,49.63826832
392,48.58564282
393,51.57680464
394,51.21813249
395,49.9236646
396,50.84869052
397,50.32140817
398,51.30115483
399,51.0142052
400,51.74992953
401,49.61132635
402,49.24188438
403,49.96006123
404,49.74678111
405,50.5960781
406,49.88022055
407,50.1410875
408,52.09101688
409,49.77164554
410,50.48982238
411,49.83561616
412,50.26853253
413,49.71264899
414,50.68024672
415,50.39399722
416,50.7427321
417,50.1480488
418,51.08458562
419,50.57850129
420,50.20905932
421,50.32961381
422,53.21775402
423,53.28884554
424,52.91940358
425,52.97669014
426,52.02931573
427,51.65795343
428,53.3583189
429,52.98887693
430,53.02301121
431,53.55916673
432,53.90790161
433,53.97887668
434,53.65310916
435,53.32857749
436,54.04675434
437,53.71996645
438,53.76285426
439,53.80441417
440,54.19339753
441,53.86430028
442,57.81886031
443,53.88361628
444,54.23235116
445,54.25134761
446,53.55184977
447,53.95770581
448,53.23008827
449,54.04333357
450,54.05954919
451,54.09108767
452,54.43982255
453,54.15416886
454,54.87234571
455,54.56809805
456,53.07177194
457,54.91681796
458,53.32398792
459,52.1349552
460,52.13749295
461,52.48622783
462,52.13861519
463,52.48735007
464,52.48861449
465,52.1464068
466,52.14841792
467,52.4997671
468,51.77897596
469,52.4971528
470,52.15058554
471,52.15291203
472,51.76625858
473,51.78347006
474,52.50164691
475,52.1580511
476,52.16086842
477,52.16701042
478,51.80089784
479,52.1738446
480,52.17752713
481,51.80808516
482,52.18966455
483,52.53839943
484,52.60818073
485,52.23873876
486,52.25390959
487,52.63309035
488,52.65456231
489,52.68694577
490,51.96615463
491,52.3175038
492,53.03568065
493,53.05231732
494,45.75904254
495,46.00547444
496,44.8892444
497,46.03019714
498,48.93882662
499,48.56938465
500,47.69670403
501,49.09724052
502,48.74653771
503,60.27858763
504,59.33325323
505,49.93543638
506,56.76230169
507,56.63457792
508,52.71138773
509,56.38006848
510,55.8748478
511,52.52861281
512,47.16343073
513,48.2902999
514,51.48184447
515,50.49676398
516,50.69319806
517,50.00565143
518,48.06237945
519,45.62258068
520,46.34075753
521,46.17637663
522,46.2899867
523,46.21001928
524,46.45810434
525,46.51352902
526,46.56864567
527,46.30851114
528,49.33454123
529,50.53171657
530,50.60607078
531,50.74615221
532,53.14089607
533,55.10924709
534,53.82249023
535,53.76921637
536,53.0241553
537,53.36654987
538,42.90445572
539,46.20869422
540,42.77177423
541,46.99579995
542,46.6095699
543,46.95830478
544,43.43625884
545,46.86363814
546,46.91581236
547,47.31655035
548,49.30707544
549,49.39965814
550,49.44560465
551,49.58204129
552,54.88349498
553,55.23222986
554,49.67181037
555,49.71633245
556,52.24683919
557,55.81473543
558,55.82740037
559,55.51504189
560,56.81986803
561,55.99178941
562,55.69943902
563,54.20312789
564,54.40497114
565,55.32999706
566,56.01265217
567,59.69470294
568,59.31273236
569,59.62771339
570,58.95178942
571,58.87333794
572,55.81882877
573,54.32251763
574,55.37975875
575,57.30413588
576,47.64747387
577,47.86667745
578,45.45867026
579,12.51181231
580,12.87494953
581,13.05873528
582,27.89279775
583,75.86052776
584,75.83719098
585,76.44971443
586,100.4594926
587,46.94295582
588,46.25065773
589,58.60739944
590,60.49103292
591,60.8397678
592,65.71090899
593,65.34146702
594,64.68722346
595,64.19783893
596,62.38412104
597,61.96541197
598,61.41867811
599,61.65840427
600,61.33010596
601,61.53194921
602,62.39433051
603,61.09986262
604,62.02488854
605,63.27197478
606,63.52419334
607,62.28573569
608,64.10108757
609,69.35956918
610,68.06510129
611,68.99012721
612,69.44179632
613,69.52271553
614,61.34088034
615,60.97143837
616,61.47329156
617,60.91470956
618,61.593429
619,61.73468024
620,61.59559394
621,61.53078055
622,61.4280053
623,61.5484554
624,61.23242493
625,62.35730655
626,59.06908174
627,58.9711346
628,64.03236495
629,62.37583658
630,62.24201702
631,61.07908317
632,61.31819515
633,60.99831627
634,61.02779032
635,59.92298794
636,64.22477094
637,64.03241814
638,64.41361577
639,60.41527746
640,60.2771465
641,63.90064768
642,61.16271017
643,61.35358604
644,60.90818698
645,61.33450338
646,60.06179413
647,64.00172577
648,61.3087698
649,62.70725789
650,63.6928753
651,59.55933824
652,63.32343333
653,63.3265954
654,63.69852434
655,63.32908238
656,64.04725922
657,60.95358778
658,67.14298612
659,63.16989528
660,62.00845524
661,62.10312143
662,62.09147758
663,62.25593295
664,59.70699632
665,60.4016491
666,60.2092963
667,60.03220713
668,60.75038398
669,60.60407497
670,60.30110133
671,60.7365099
672,60.80197587
673,61.14261626
674,61.15071075
675,61.05885528
676,61.12183459
677,61.18431997
678,61.24631255
679,61.30781352
680,61.36882404
681,61.42934531
682,62.34379373
683,64.07916829
684,64.14864165
685,64.18277592
686,61.55711912
687,64.21651096
688,64.24984855
689,64.28279048
690,62.98832259
691,64.32513346
692,64.34948948
693,64.69822436
694,64.39715303
695,64.42046455
696,64.05102258
697,64.76919943
698,64.44343191
699,64.48834221
700,64.51028919
701,64.31793639
702,64.14084723
703,64.18373504
704,64.6349854
705,64.98372028
706,64.65462303
707,64.28518106
708,64.67393903
709,63.19662434
710,65.04167036
711,64.34217252
712,64.36053618
713,65.07871302
714,65.09676344
715,64.39632589
716,65.11450274
717,64.80032157
718,64.4308796
719,65.14905645
720,64.84987194
721,64.51196845
722,65.2994996
723,64.13002152
724,65.31393358
725,64.0194657
726,64.94449161
727,65.66266846
728,65.32259633
729,64.95315436
730,65.3584208
731,65.35847368
732,65.7071407
733,62.92373867
734,62.92393312
735,62.92425287
736,62.5548109
737,63.27298775
738,62.92470034
739,62.98870025
740,62.92527795
741,63.35207585
742,63.27401283
743,62.97058892
744,62.92683322
745,63.33743796
746,63.2755681
747,63.27767282
748,62.93020236
749,63.28190214
750,62.93487254
751,63.29431511
752,62.93874067
753,62.5692987
754,63.28747555
755,62.94090829
756,63.08611429
757,62.94323478
758,62.94572251
759,62.57628054
760,62.94837385
761,63.29710873
762,61.66113514
763,62.95417682
764,63.3029117
765,62.95733317
766,63.30606805
767,62.96784988
768,62.97171249
769,62.97575752
770,63.04423233
771,63.44488506
772,63.46092917
773,63.47726852
774,63.10782655
775,63.47465422
776,63.8260034
777,57.11683249
778,57.14086333
779,57.16523915
780,57.18996186
781,59.72914937
782,59.3597074
783,58.48702678
784,58.58884069
785,59.46485689
786,59.88756327
787,71.0192391
788,70.62126451
789,70.12357598
790,67.17039123
791,59.45006462
792,57.95375348
793,59.3478161
794,61.74505195
795,59.2678363
796,57.13108028
797,56.53999433
798,56.71086748
799,57.13665546
800,60.12486398
801,61.72909004
802,60.47359886
803,58.66396706
804,61.32203932
805,61.69587901
806,61.3719288
807,59.19784185
808,61.55870618
809,60.8189145
810,63.95017971
811,63.92012851
812,63.91418376
813,63.90797372
814,63.02207266
815,64.21080424
816,64.15687262
817,62.07612712
818,61.67169859
819,59.9625199
820,53.75402154
821,57.60161755
822,57.23217558
823,60.14380383
824,66.91332887
825,67.83059641
826,66.60505818
827,66.64180923
828,66.65322742
829,66.69469974
830,66.70401038
831,66.72938121
832,66.78211216
833,66.48976177
834,69.81847099
835,66.60915152
836,66.53952347
837,68.27229292
838,60.96063269
839,23.12278254
840,86.62751373
841,111.6564956
842,45.23596616
843,68.70944807
844,69.42762492
845,67.19010319
846,61.1980088
847,49.15694145
848,56.35280484
849,56.49040356
850,56.61068509
851,56.24124312
852,56.7317425
853,56.85310834
854,57.34661133
855,57.94539598
856,58.0982455
857,57.72880353
858,58.2242556
859,58.35034723
860,58.60259109
861,64.31876245
862,64.14350407
863,63.7740621
864,64.22832285
865,64.31185
866,56.13357721
867,56.68696106
868,58.63770877
869,55.25340688
870,56.17843279
871,56.48306137
872,56.44953124
873,56.41526868
874,57.76608923
875,57.71678229
876,57.66709286
877,57.63109269
878,57.24759129
879,57.81349094
880,57.04389627
881,54.02136256
882,53.65192059
883,57.43420384
884,57.3281174
885,56.09059777
886,57.22692111
887,56.85747914
888,57.16223659
889,56.79279462
890,56.40080596
891,56.03136399
892,56.24224072
893,55.95059709
894,56.35889537
895,56.04086233
896,56.13661396
897,56.16973665
898,56.55219188
899,59.17705176
900,58.98469896
901,58.8076098
902,59.58840996
903,58.99645462
904,55.36755828
905,55.64866909
906,55.37058435
907,55.14284956
908,59.99629903
909,55.99854218
910,56.34727706
911,56.05695559
912,56.11499099
913,56.17264388
914,55.8604678
915,56.2867842
916,56.39934101
917,56.4550146
918,56.61956407
919,58.95400659
920,58.58456462
921,58.27571415
922,58.64831818
923,53.99091894
924,58.65261581
925,59.00135069
926,58.65374892
927,55.9058686
928,63.13423892
929,54.63437599
930,54.50886931
931,58.1221761
932,56.50774106
933,56.96073605
934,56.59129409
935,56.67431643
936,57.12625074
937,56.75680877
938,57.49253309
939,57.20821377
940,56.807222
941,55.35392992
942,54.98448795
943,55.41947463
944,57.24070278
945,55.42190974
946,55.48938468
947,55.05754469
948,55.11994271
949,55.83811956
950,55.55635579
951,57.63314956
952,55.18691382
953,55.25338215
954,55.68879072
955,55.31934875
956,56.0375256
957,55.75425669
958,55.81922311
959,57.83362045
960,56.35987098
961,56.13660079
962,56.48533566
963,55.8291514
964,56.54732825
965,56.26009434
966,55.89065237
967,56.32110486
968,55.95166289
969,57.71342938
970,56.38162613
971,56.07221737
972,58.96035759
973,58.9961065
974,59.03144911
975,58.66200714
976,59.41512206
977,59.10092247
978,58.79632306
979,58.7314805
980,57.00511669
981,58.76561477
982,59.05442254
983,58.68498057
984,58.79934981
985,58.8326874
986,59.27741428
987,58.90797231
988,59.62614916
989,59.3017703
990,59.65050518
991,59.32577616
992,59.34943385
993,59.39571273
994,59.02627076
995,59.44062303
996,59.46257001
997,59.09312805
998,59.81130489
999,59.9173739
1000,59.11473896
1001,59.83291581
1002,59.13601586
1003,59.8541927
1004,60.32949222
1005,59.52640274
1006,59.54701774
1007,59.17757577
1008,59.56730487
1009,59.19786291
1010,59.91603975
1011,59.58726622
1012,59.21782425
1013,59.9360011
1014,59.95563873
1015,59.97495473
1016,59.6452163
1017,59.99395118
1018,59.29445334
1019,60.01263019
1020,60.03099384
1021,59.70030938
1022,59.33086741
1023,60.04904426
1024,59.71804868
1025,60.06678356
1026,59.73547897
1027,60.08421385
1028,60.10133727
1029,60.11815594
1030,59.80215275
1031,60.15088763
1032,59.83369124
1033,58.06543101
1034,60.18242612
1035,60.60552178
1036,60.61033232
1037,60.22228478
1038,60.2662144
1039,59.89677243
1040,60.61494928
1041,60.27064018
1042,60.62361203
1043,60.31070162
1044,59.94125965
1045,60.65948938
1046,60.31068664
1047,60.65942152
1048,57.87601949
1049,57.68366669
1050,57.87621394
1051,57.87698116
1052,57.50753919
1053,57.89675921
1054,57.96082955
1055,58.22629365
1056,57.85886983
1057,57.87826893
1058,57.92286973
1059,57.87911404
1060,58.28971878
1061,58.22784892
1062,57.88009652
1063,58.2288314
1064,57.88121876
1065,56.58675088
1066,57.51177679
1067,58.22995364
1068,57.88248317
1069,57.51304121
1070,58.23121805
1071,57.88715336
1072,57.51771139
1073,56.40145425
1074,57.5195684
1075,57.89102149
1076,58.24237067
1077,57.52157952
1078,57.8729287
1079,58.23975637
1080,57.8845336
1081,57.89318911
1082,57.52374714
1083,56.47963512
1084,57.8955156
1085,57.52607363
1086,58.24673821
1087,57.90065467
1088,58.24938955
1089,57.90347199
1090,60.75994992
1091,57.90645764
1092,57.0993613
1093,57.90961399
1094,57.91294338
1095,57.91644817
1096,57.5470062
1097,58.26518305
1098,57.92013069
1099,57.55068873
1100,58.27677322
1101,58.28541987
1102,58.68463527
1103,58.3507843
1104,57.98134233
1105,58.02772391
1106,58.22085719
1107,58.42954934
1108,57.13508145
1109,58.06010737
1110,58.06075311
1111,58.79492089
1112,52.06911331
1113,51.69967134
1114,52.09314415
1115,52.11751997
1116,51.748078
1117,51.77280071
1118,51.55062744
1119,54.68143019
1120,54.31198822
1121,54.72752904
1122,54.36433352
1123,54.83984409
1124,54.48914128
1125,54.47040212
1126,65.97151992
1127,64.11554944
1128,65.7226312
1129,65.22481044
1130,65.42459168
1131,56.04748191
1132,55.67803995
1133,56.39621679
1134,62.37718149
1135,62.47140693
1136,61.61745136
1137,54.75108032
1138,54.30009692
1139,56.9575444
1140,51.36518425
1141,51.80414932
1142,51.86171711
1143,52.03259027
1144,52.08893628
1145,52.14497565
1146,50.09149842
1147,52.65998412
1148,52.42055667
1149,52.76929155
1150,55.11255902
1151,55.46129389
1152,56.2231493
1153,53.4857901
1154,56.29942495
1155,56.74537966
1156,54.03581643
1157,55.83147156
1158,56.7688858
1159,56.46620618
1160,56.48875578
1161,56.11931381
1162,58.90246053
1163,59.25119541
1164,58.52868284
1165,58.89351888
1166,55.77728736
1167,59.23737843
1168,58.88349964
1169,58.85378006
1170,57.99537273
1171,58.34410761
1172,59.5650938
1173,59.16308506
1174,57.78031475
1175,58.79364309
1176,58.73971147
1177,57.02840794
1178,56.65896597
1179,57.37714282
1180,56.99342137
1181,56.62397941
1182,56.11887558
1183,57.00801952
1184,56.6407424
1185,48.64705929
1186,52.66947463
1187,48.76551139
1188,48.82468449
1189,49.17341937
1190,48.88381976
1191,49.23255464
1192,52.1844564
1193,52.90263325
1194,52.6062417
1195,53.00715081
1196,53.05915392
1197,55.09608465
1198,55.18820822
1199,55.23392222
1200,54.95520289
1201,55.36964957
1202,55.76314882
1203,55.45893602
1204,61.86560969
1205,63.84288556
1206,61.57000394
1207,61.20056197
1208,61.61650786
1209,61.62708743
1210,60.33261954
1211,61.63724549
1212,61.64698056
1213,62.01391083
1214,61.87436783
1215,61.71532425
1216,62.08312786
1217,61.44204259
1218,61.07260062
1219,65.40407081
1220,63.87872581
1221,64.95251773
1222,65.23201982
1223,63.56593096
1224,61.56143234
1225,33.26595935
1226,33.9841362
1227,80.93035126
1228,81.57979455
1229,106.2020961
1230,106.2600415
1231,39.81880501
1232,40.53698186
1233,64.03117086
1234,64.65686121
1235,66.47199885
1236,43.36344452
1237,52.78395034
1238,51.72971669
1239,40.74288299
1240,47.83835488
1241,48.19662663
1242,46.90215875
1243,47.82718467
1244,48.54536151
1245,48.43945747
1246,47.18039052
1247,48.43904989
1248,48.99519749
1249,49.5583057
1250,49.31474508
1251,50.05199772
1252,55.89779154
1253,55.52834957
1254,48.13381631
1255,48.06900291
1256,49.35203078
1257,49.30272383
1258,48.83353284
1259,48.78311534
1260,47.80732629
1261,48.73235221
1262,49.05069761
1263,47.57097228
1264,49.34801467
1265,47.45124171
1266,48.57811088
1267,45.23786214
1268,49.31669496
1269,48.94888421
1270,48.57944224
1271,48.91405894
1272,47.251867
1273,47.47944738
1274,46.21321475
1275,46.46121031
1276,47.65618725
1277,46.88587575
1278,46.9565259
1279,47.44696795
1280,47.16927863
1281,47.70093254
1282,47.33149057
1283,47.87272574
1284,47.50328377
1285,47.55976232
1286,47.9910115
1287,44.49315671
1288,50.88868302
1289,49.8616557
1290,50.23425973
1291,54.97567637
1292,41.26858972
1293,48.5466776
1294,48.3543248
1295,48.17723563
1296,46.1975359
1297,49.07847464
1298,53.04913395
1299,46.74751866
1300,47.28860634
1301,47.00785128
1302,46.77285536
1303,47.01641286
1304,46.97075627
1305,47.46963262
1306,47.34125044
1307,49.47646009
1308,47.53760444
1309,47.65815892
1310,50.35394633
1311,50.68686401
1312,50.31742204
1313,50.35155632
1314,50.56238052
1315,50.86335583
1316,51.21209071
1317,50.88771184
1318,51.26045258
1319,51.04851156
1320,50.67906959
1321,51.39724644
1322,51.11234429
1323,51.48169416
1324,51.52194264
1325,49.73484671
1326,51.57989272
1327,50.89875854
1328,51.28625093
1329,50.91680896
1330,51.6527251
1331,51.14619113
1332,50.96910196
1333,51.40401161
1334,51.83772197
1335,50.70479438
1336,52.19146333
1337,52.19627386
1338,51.85215594
1339,51.48271398
1340,52.24537804
1341,51.89662819
1342,49.46292271
1343,49.0947685
1344,49.50881128
1345,49.46505558
1346,49.09561361
1347,49.46603806
1348,48.5674036
1349,49.46842472
1350,48.17395683
1351,49.8171596
1352,49.47495191
1353,49.45776538
1354,49.47696304
1355,49.82831221
1356,49.10752107
1357,49.47913065
1358,49.10968869
1359,49.48145714
1360,49.11201517
1361,49.441018
1362,49.83019202
1363,49.48659622
1364,49.48941353
1365,49.49555553
1366,49.50238971
1367,49.53780088
1368,50.27057681
1369,49.93672584
1370,49.95189667
1371,49.5824547
1372,49.9673565
1373,49.62970956
1374,49.29469974
1375,49.64604891
1376,50.36422576
1377,50.03212755
1378,43.08758765
1379,43.33401955
1380,42.21778951
1381,46.26737173
1382,46.07501893
1383,44.97290385
1384,45.89792976
1385,45.02524914
1386,46.07508282
1387,57.55746147
1388,57.0384258
1389,47.26398149
1390,53.96312304
1391,45.61884501
1392,46.23477334
1393,47.76695405
1394,43.67487783
1395,43.9988966
1396,44.24592566
1397,47.58369459
1398,47.86026168
1399,50.83713695
1400,50.8281953
1401,48.28684638
1402,49.19085306
1403,50.40630441
1404,50.7490266
1405,50.37958463
1406,48.24490752
1407,48.20992095
1408,48.59396106
1409,46.15200738
1410,43.94748711
1411,45.36903216
1412,46.9105864
1413,49.22664942
1414,53.11671446
1415,53.14328054
1416,53.21302897
1417,53.58165698
1418,54.37490082
1419,54.17694889
1420,53.81482421
1421,53.02798414
1422,52.65854217
1423,53.01047084
1424,56.7072313
1425,57.02324806
1426,56.9562585
1427,56.57325107
1428,10.38728039
1429,25.50064726
1430,72.5162928
1431,73.18907287
1432,73.16573609
1433,43.20976087
1434,32.12292341
1435,58.76541916
1436,64.41702192
1437,51.02854157
1438,60.07212146
1439,58.57294304
1440,59.17067601
1441,59.8197599
1442,60.75918514
1443,61.13914382
1444,61.66519913
1445,61.1933666
1446,59.96300759
1447,58.84609895
1448,57.28759444
1449,56.79820991
1450,56.32345731
1451,56.67219219
1452,55.86308523
1453,55.41684528
1454,54.56578295
1455,54.16047849
1456,53.76834194
1457,54.48491585
1458,53.38913947
1459,53.02264008
1460,46.75208649
1461,46.86144792
1462,53.66636387
1463,54.13849372
1464,54.25877525
1465,54.74706708
1466,54.87064047
1467,55.42678808
1468,54.99470149
1469,55.11919575
1470,54.53979599
1471,55.36927173
1472,55.49474994
1473,55.62045431
1474,55.25101235
1475,55.99843739
1476,56.25068125
1477,61.61811773
1478,61.70549269
1479,61.79159423
1480,61.95994016
1481,62.0421673
1482,62.20269034
1483,53.94125132
1484,54.03089306
1485,54.07366253
1486,54.11506806
1487,54.19379998
1488,54.23113339
1489,54.19596492
1490,54.0976214
1491,54.06335884
1492,53.99268618
1493,55.36487244
1494,54.89568145
1495,55.6138583
1496,55.21470593
1497,55.12034579
1498,54.79450082
1499,55.11284622
1500,55.0614284
1501,54.69198643
1502,55.00970147
1503,54.6402595
1504,54.95767753
1505,51.66945272
1506,51.57150558
1507,53.05948251
1508,54.90819203
1509,54.87501127
1510,54.842388
1511,54.81032675
1512,54.04889612
1513,53.6281613
1514,53.72026397
1515,53.75218217
1516,54.133439
1517,53.81782681
1518,53.92076829
1519,56.65666052
1520,56.82514192
1521,59.4290363
1522,57.01398675
1523,52.80715957
1524,52.94802437
1525,52.86198527
1526,57.27494722
1527,53.64663234
1528,53.71153744
1529,54.05378063
1530,53.76308115
1531,53.82073404
1532,53.93487436
1533,53.56543239
1534,53.99135291
1535,54.01601695
1536,53.73366279
1537,54.15836935
1538,54.26765423
1539,61.15177105
1540,52.65190811
1541,52.28246614
1542,52.52640144
1543,55.77026626
1544,54.60882621
1545,54.69184855
1546,54.77434089
1547,54.85630393
1548,53.00202007
1549,53.0699999
1550,53.20444595
1551,53.27091427
1552,53.33688088
1553,53.46731327
1554,53.53178123
1555,53.16233926
1556,53.72220557
1557,53.78469094
1558,53.9081845
1559,54.06215686
1560,53.96919502
1561,53.59975305
1562,54.02971629
1563,52.53340515
1564,55.44825476
1565,56.71447734
1566,56.74901263
1567,56.7831469
1568,56.81688194
1569,56.85021952
1570,56.92550444
1571,56.94986046
1572,56.97386631
1573,57.02083553
1574,56.65139356
1575,57.36957041
1576,57.04380289
1577,57.0664281
1578,57.11066017
1579,57.13227109
1580,57.15354798
1581,57.1744929
1582,57.54384278
1583,57.21539503
1584,56.84595306
1585,57.23535638
1586,56.86591441
1587,57.27431001
1588,57.29330646
1589,57.64204134
1590,57.33034912
1591,56.96090715
1592,57.34839954
1593,57.69713442
1594,57.36613884
1595,57.38356913
1596,57.73230401
1597,57.40069255
1598,57.41751122
1599,57.43402729
1600,57.78276217
1601,57.45024291
1602,57.46616023
1603,57.4817814
1604,57.83051628
1605,57.90487706
1606,57.9096876
1607,57.91430456
1608,58.26303944
1609,57.91873034
1610,58.26746522
1611,58.01697451
1612,57.95879178
1613,57.95884466
1614,57.9587768
1615,55.52410965
1616,55.5243041
1617,55.52507132
1618,55.54484937
1619,55.52635908
1620,55.26496095
1621,55.87509396
1622,55.5272042
1623,55.87593908
1624,55.52818668
1625,55.52930892
1626,55.53198231
1627,55.53353824
1628,55.53524352
1629,55.53710053
1630,55.53911165
1631,55.16966968
1632,55.54127927
1633,55.54360576
1634,55.17416379
1635,55.55770414
1636,55.56103354
1637,55.19509636
1638,55.56822085
1639,55.57208346
1640,55.5761285
1641,55.58035828
1642,55.58477515
1643,55.96939146
1644,55.99887446
1645,55.62943249
1646,56.01404528
1647,56.02950511
1648,56.0776395
1649,56.09427617
1650,49.74123431
1651,49.37179234
1652,49.76561013
1653,49.39616816
1654,52.32952035
1655,63.61961008
1656,63.47001639
1657,62.8729006
1658,62.72394696
1659,60.15299542
1660,60.02527165
1661,59.89786003
1662,59.51751449
1663,59.39136785
1664,59.26554152
1665,52.05043559
1666,54.34542293
